,Input,Output,Response
164,"Wir hatten Gelegenheit, den Ausschussvorsitzenden, Herrn Abgeordneten Watson, und einige Ausschussmitglieder nach Lissabon einzuladen, und konnten ihnen unsere Standpunkte über die portugiesische Präsidentschaft in diesem Bereich unterbreiten.","Wir hatten Gelegenheit, den Ausschussvorsitzenden, Herrn Abgeordneten Watson, und einige Ausschussmitglieder nach Lissabon einzuladen, und konnten Ihnen unsere Standpunkte über die portugiesische Präsidentschaft in diesem Bereich unterbreiten.","{""explainHtml"":""<p>Überprüfen Sie, ob diese Wörter unveränderlich sind (Person, Ort, Akronym usw.):<br\/>Lissabon<\/p>\n"",""explainPreHtml"":"""",""correctedHtml"":""Wir hatten Gelegenheit, den Ausschussvorsitzenden, Herrn Abgeordneten Watson, und einige Ausschussmitglieder nach Lissabon einzuladen, und konnten <b title='ihnen'>Ihnen<\/b> unsere Standpunkte über die portugiesische Präsidentschaft in diesem Bereich unterbreiten."",""model"":""UNK"",""editXml"":""Wir hatten Gelegenheit, den Ausschussvorsitzenden, Herrn Abgeordneten Watson, und einige Ausschussmitglieder nach Lissabon einzuladen, und konnten <REP TOK='Ihnen'>ihnen<\/REP> unsere Standpunkte über die portugiesische Präsidentschaft in diesem Bereich unterbreiten."",""corrected"":""Wir hatten Gelegenheit, den Ausschussvorsitzenden, Herrn Abgeordneten Watson, und einige Ausschussmitglieder nach Lissabon einzuladen, und konnten Ihnen unsere Standpunkte über die portugiesische Präsidentschaft in diesem Bereich unterbreiten."",""editOps"":[{""LTID"":"""",""beg"":147,""kind"":""REP"",""alt"":""Ihnen"",""text"":""ihnen""}]}"
165,"und immer wenn der Ausschuss es für richtig hält und der Vorsitzende darum ersucht, werden ich selbst oder mein Kollege Justizminister nach Brüssel kommen, um an den Sitzungsaktivitäten teilzunehmen.","Und immer wenn der Ausschuss es für richtig hält und der Vorsitzende darum ersucht, werden ich selbst oder mein Kollege Justizminister nach Brüssel kommen, um an den Sitzungsaktivitäten teilzunehmen.","{""explainHtml"":""<p  class='LT2'><b>werden ich<\/b> : Möglicherweise fehlende grammatische Übereinstimmung zwischen Subjekt (ich) und Prädikat (werden) bezüglich Person oder Numerus (Einzahl, Mehrzahl - Beispiel: 'ich sind' statt 'ich bin').<br\/>→ <span class='LTsuggest'>werd ich<\/span>, <span class='LTsuggest'>werde ich<\/span>, <span class='LTsuggest'>wurde ich<\/span>, <span class='LTsuggest'>würde ich<\/span>, <span class='LTsuggest'>werden wir<\/span>, <span class='LTsuggest'>werden sie<\/span><\/p>\n<p>Überprüfen Sie, ob diese Wörter unveränderlich sind (Person, Ort, Akronym usw.):<br\/>Justizminister, Brüssel<\/p>\n"",""explainPreHtml"":""<p  class='LT0'><b>werden ich<\/b> : Möglicherweise fehlende grammatische Übereinstimmung zwischen Subjekt (ich) und Prädikat (werden) bezüglich Person oder Numerus (Einzahl, Mehrzahl - Beispiel: 'ich sind' statt 'ich bin').<br\/>→ <span class='LTsuggest'>werd ich<\/span>, <span class='LTsuggest'>werde ich<\/span>, <span class='LTsuggest'>wurde ich<\/span>, <span class='LTsuggest'>würde ich<\/span>, <span class='LTsuggest'>werden wir<\/span>, <span class='LTsuggest'>werden sie<\/span><\/p>\n"",""correctedHtml"":""<b title='und'>Und<\/b> immer wenn der Ausschuss es für richtig hält und der Vorsitzende darum ersucht, <u class='LT2'>werden<\/u> <u class='LT2'>ich<\/u> selbst oder mein Kollege Justizminister nach Brüssel kommen, um an den Sitzungsaktivitäten teilzunehmen."",""model"":""UNK"",""editXml"":""<REP TOK='Und'>und<\/REP> immer wenn der Ausschuss es für richtig hält und der Vorsitzende darum ersucht, <DBT RID='LT2'>werden<\/DBT> <DBT RID='LT2'>ich<\/DBT> selbst oder mein Kollege Justizminister nach Brüssel kommen, um an den Sitzungsaktivitäten teilzunehmen."",""corrected"":""Und immer wenn der Ausschuss es für richtig hält und der Vorsitzende darum ersucht, werden ich selbst oder mein Kollege Justizminister nach Brüssel kommen, um an den Sitzungsaktivitäten teilzunehmen."",""editOps"":[{""LTID"":"""",""beg"":0,""kind"":""REP"",""alt"":""Und"",""text"":""und""},{""LTID"":""LT2"",""beg"":84,""kind"":""DBT"",""alt"":"""",""text"":""werden""},{""LTID"":""LT2"",""beg"":91,""kind"":""DBT"",""alt"":"""",""text"":""ich""}]}"
166,"Bereits jetzt und noch heute übergeben wir dem Vorsitzenden des Ausschusses für Freiheiten die vorläufigen Tagesordnungen der Ratstagung vom März und des Rates vom Mai, damit Sie sich im Vorfeld mit den Themen vertraut machen können, die im Rat besprochen werden.","Bereits jetzt und noch heute übergeben wir dem Vorsitzenden des Ausschusses für Freiheiten die vorläufigen Tagesordnungen der Ratstagung vom März und des Rates vom Mai, damit sie sich im Vorfeld mit den Themen vertraut machen können, die im Rat besprochen werden.","{""explainHtml"":""<p>Überprüfen Sie, ob diese Wörter unveränderlich sind (Person, Ort, Akronym usw.):<br\/>Ausschusses, für, Freiheiten<\/p>\n"",""explainPreHtml"":"""",""correctedHtml"":""Bereits jetzt und noch heute übergeben wir dem Vorsitzenden des Ausschusses für Freiheiten die vorläufigen Tagesordnungen der Ratstagung vom März und des Rates vom Mai, damit <b title='Sie'>sie<\/b> sich im Vorfeld mit den Themen vertraut machen können, die im Rat besprochen werden."",""model"":""UNK"",""editXml"":""Bereits jetzt und noch heute übergeben wir dem Vorsitzenden des Ausschusses für Freiheiten die vorläufigen Tagesordnungen der Ratstagung vom März und des Rates vom Mai, damit <REP TOK='sie'>Sie<\/REP> sich im Vorfeld mit den Themen vertraut machen können, die im Rat besprochen werden."",""corrected"":""Bereits jetzt und noch heute übergeben wir dem Vorsitzenden des Ausschusses für Freiheiten die vorläufigen Tagesordnungen der Ratstagung vom März und des Rates vom Mai, damit sie sich im Vorfeld mit den Themen vertraut machen können, die im Rat besprochen werden."",""editOps"":[{""LTID"":"""",""beg"":175,""kind"":""REP"",""alt"":""sie"",""text"":""Sie""}]}"
167,"Ganz abgesehen davon möchte ich Ihnen sagen, dass das Jahr 1999 nach dem Verständnis des Rates ein für die Bereiche Justiz und Innere Angelegenheiten bedeutsames Jahr gewesen ist.","Ganz abgesehen davon möchte ich Ihnen sagen, dass das Jahr 1999 nach dem Verständnis des Rates ein für die Bereiche Justiz und innere Angelegenheiten bedeutsames Jahr gewesen ist.","{""explainHtml"":""<p  class='LT2'><b>Innere<\/b> : Außer am Satzanfang werden nur Nomen und Eigennamen großgeschrieben.<br\/>→ <span class='LTsuggest'>innere<\/span><\/p>\n"",""explainPreHtml"":""<p  class='LT0'><b>Innere<\/b> : Außer am Satzanfang werden nur Nomen und Eigennamen großgeschrieben.<br\/>→ <span class='LTsuggest'>innere<\/span><\/p>\n"",""correctedHtml"":""Ganz abgesehen davon möchte ich Ihnen sagen, dass das Jahr 1999 nach dem Verständnis des Rates ein für die Bereiche Justiz und <b title='Innere'><u class='LT2'>innere<\/u><\/b> Angelegenheiten bedeutsames Jahr gewesen ist."",""model"":""UNK"",""editXml"":""Ganz abgesehen davon möchte ich Ihnen sagen, dass das Jahr 1999 nach dem Verständnis des Rates ein für die Bereiche Justiz und <REP TOK='innere'><DBT RID='LT2'>Innere<\/DBT><\/REP> Angelegenheiten bedeutsames Jahr gewesen ist."",""corrected"":""Ganz abgesehen davon möchte ich Ihnen sagen, dass das Jahr 1999 nach dem Verständnis des Rates ein für die Bereiche Justiz und innere Angelegenheiten bedeutsames Jahr gewesen ist."",""editOps"":[{""LTID"":""LT2"",""beg"":127,""kind"":""DBT"",""alt"":"""",""text"":""Innere""},{""LTID"":"""",""beg"":127,""kind"":""REP"",""alt"":""innere"",""text"":""Innere""}]}"
168,"Anschließend ein dritter markanter Punkt: der Gipfel von Tampere, ein Europäischer Rat, der sich ausschließlich mit den Fragen der Justiz und der inneren Angelegenheiten beschäftigte.","Anschließend ein dritter markanter Punkt: Der Gipfel von Tampere, ein Europäischer Rat, der sich ausschließlich mit den Fragen der Justiz und der inneren Angelegenheiten beschäftigte.","{""explainHtml"":""<p>Überprüfen Sie, ob diese Wörter unveränderlich sind (Person, Ort, Akronym usw.):<br\/>Europäischer<\/p>\n"",""explainPreHtml"":"""",""correctedHtml"":""Anschließend ein dritter markanter Punkt: <b title='der'>Der<\/b> Gipfel von Tampere, ein Europäischer Rat, der sich ausschließlich mit den Fragen der Justiz und der inneren Angelegenheiten beschäftigte."",""model"":""UNK"",""editXml"":""Anschließend ein dritter markanter Punkt: <REP TOK='Der'>der<\/REP> Gipfel von Tampere, ein Europäischer Rat, der sich ausschließlich mit den Fragen der Justiz und der inneren Angelegenheiten beschäftigte."",""corrected"":""Anschließend ein dritter markanter Punkt: Der Gipfel von Tampere, ein Europäischer Rat, der sich ausschließlich mit den Fragen der Justiz und der inneren Angelegenheiten beschäftigte."",""editOps"":[{""LTID"":"""",""beg"":42,""kind"":""REP"",""alt"":""Der"",""text"":""der""}]}"
169,"Hiermit bestätigt die portugiesische Präsidentschaft erneut, dass die mit dem Raum der Freiheit, der Sicherheit und des Rechts in Zusammenhang stehenden Fragen auf der politischen Tagesordnung der Präsidentschaft auch künftig an erster Stelle stehen werden.","Hiermit bestätigt die portugiesische Präsidentschaft erneut, dass die mit dem Raum der Freiheit, der Sicherheit und des Rechts im Zusammenhang stehenden Fragen auf der politischen Tagesordnung der Präsidentschaft auch künftig an erster Stelle stehen werden.","{""explainHtml"":"""",""explainPreHtml"":"""",""correctedHtml"":""Hiermit bestätigt die portugiesische Präsidentschaft erneut, dass die mit dem Raum der Freiheit, der Sicherheit und des Rechts <b title='in'>im<\/b> Zusammenhang stehenden Fragen auf der politischen Tagesordnung der Präsidentschaft auch künftig an erster Stelle stehen werden."",""model"":""UNK"",""editXml"":""Hiermit bestätigt die portugiesische Präsidentschaft erneut, dass die mit dem Raum der Freiheit, der Sicherheit und des Rechts <REP TOK='im'>in<\/REP> Zusammenhang stehenden Fragen auf der politischen Tagesordnung der Präsidentschaft auch künftig an erster Stelle stehen werden."",""corrected"":""Hiermit bestätigt die portugiesische Präsidentschaft erneut, dass die mit dem Raum der Freiheit, der Sicherheit und des Rechts im Zusammenhang stehenden Fragen auf der politischen Tagesordnung der Präsidentschaft auch künftig an erster Stelle stehen werden."",""editOps"":[{""LTID"":"""",""beg"":127,""kind"":""REP"",""alt"":""im"",""text"":""in""}]}"
170,"Was den Bereich der justiziellen Zusammenarbeit betrifft, so hoffe ich aufrichtig, dass es möglich ist, außer einer Gesetzesinitiave über außervertragliche Verpflichtungen dem Rat einen Entwurf über Mindestnormen vorzulegen, die in der gesamten Union ein angemessenes Niveau der Rechtshilfe bei grenzüberschreitenden Verfahren gewährleisten.","Was den Bereich der justiziellen Zusammenarbeit betrifft, so hoffe ich aufrichtig, dass es möglich ist, außer einer Gesetzesinitiative über außervertragliche Verpflichtungen dem Rat einen Entwurf über Mindestnormen vorzulegen, die in der gesamten Union ein angemessenes Niveau der Rechtshilfe bei grenzüberschreitenden Verfahren gewährleisten.","{""explainHtml"":""<p  class='LT2'><b>Gesetzesinitiave<\/b> : Möglicher Tippfehler gefunden.<br\/>→ <span class='LTsuggest'>Gesetzesinitiative<\/span>, <span class='LTsuggest'>Gesetzesinitiale<\/span>, <span class='LTsuggest'>Gesetzesinitial<\/span>, <span class='LTsuggest'>Gesetzesinitialen<\/span>, <span class='LTsuggest'>Gesetzesinitials<\/span><\/p>\n<p>Überprüfen Sie, ob diese Wörter unveränderlich sind (Person, Ort, Akronym usw.):<br\/>Union<\/p>\n"",""explainPreHtml"":""<p  class='LT0'><b>Gesetzesinitiave<\/b> : Möglicher Tippfehler gefunden.<br\/>→ <span class='LTsuggest'>Gesetzesinitiative<\/span>, <span class='LTsuggest'>Gesetzesinitiale<\/span>, <span class='LTsuggest'>Gesetzesinitial<\/span>, <span class='LTsuggest'>Gesetzesinitialen<\/span>, <span class='LTsuggest'>Gesetzesinitials<\/span><\/p>\n"",""correctedHtml"":""Was den Bereich der justiziellen Zusammenarbeit betrifft, so hoffe ich aufrichtig, dass es möglich ist, außer einer <b title='Gesetzesinitiave'><i class='LT2'>Gesetzesinitiative<\/i><\/b> über außervertragliche Verpflichtungen dem Rat einen Entwurf über Mindestnormen vorzulegen, die in der gesamten Union ein angemessenes Niveau der Rechtshilfe bei grenzüberschreitenden Verfahren gewährleisten."",""model"":""UNK"",""editXml"":""Was den Bereich der justiziellen Zusammenarbeit betrifft, so hoffe ich aufrichtig, dass es möglich ist, außer einer <REP TOK='Gesetzesinitiative'><UNK RID='LT2'>Gesetzesinitiave<\/UNK><\/REP> über außervertragliche Verpflichtungen dem Rat einen Entwurf über Mindestnormen vorzulegen, die in der gesamten Union ein angemessenes Niveau der Rechtshilfe bei grenzüberschreitenden Verfahren gewährleisten."",""corrected"":""Was den Bereich der justiziellen Zusammenarbeit betrifft, so hoffe ich aufrichtig, dass es möglich ist, außer einer Gesetzesinitiative über außervertragliche Verpflichtungen dem Rat einen Entwurf über Mindestnormen vorzulegen, die in der gesamten Union ein angemessenes Niveau der Rechtshilfe bei grenzüberschreitenden Verfahren gewährleisten."",""editOps"":[{""LTID"":""LT2"",""beg"":116,""kind"":""UNK"",""alt"":"""",""text"":""Gesetzesinitiave""},{""LTID"":"""",""beg"":116,""kind"":""REP"",""alt"":""Gesetzesinitiative"",""text"":""Gesetzesinitiave""}]}"
171,"Ebenso kann es nicht richtig sein, wenn nur einige wenige hilfsbereite Mitgliedstaaten die gesamte Last des Flüchtlingselends auf unserem Kontinent tragen.","Ebenso kann es nicht richtig sein, wenn nur einige wenige hilfsbereite Mitgliedstaaten die gesamte Last des Flüchtlingselements auf unserem Kontinent tragen.","{""explainHtml"":"""",""explainPreHtml"":"""",""correctedHtml"":""Ebenso kann es nicht richtig sein, wenn nur einige wenige hilfsbereite Mitgliedstaaten die gesamte Last des <b title='Flüchtlingselends'>Flüchtlingselements<\/b> auf unserem Kontinent tragen."",""model"":""UNK"",""editXml"":""Ebenso kann es nicht richtig sein, wenn nur einige wenige hilfsbereite Mitgliedstaaten die gesamte Last des <REP TOK='Flüchtlingselements'>Flüchtlingselends<\/REP> auf unserem Kontinent tragen."",""corrected"":""Ebenso kann es nicht richtig sein, wenn nur einige wenige hilfsbereite Mitgliedstaaten die gesamte Last des Flüchtlingselements auf unserem Kontinent tragen."",""editOps"":[{""LTID"":"""",""beg"":108,""kind"":""REP"",""alt"":""Flüchtlingselements"",""text"":""Flüchtlingselends""}]}"
172,"Zweitens: der Ausbau einer europaweiten Bekämpfung der organisierten Kriminalität, unter anderem durch Europol und Eurojust.","Zweitens: Der Ausbau einer europaweiten Bekämpfung der organisierten Kriminalität, unter anderem durch Europol und Eurojust.","{""explainHtml"":""<p  class='LT2'><b>Eurojust<\/b> : Möglicher Tippfehler gefunden.<br\/>→ <span class='LTsuggest'>Euro just<\/span>, <span class='LTsuggest'>Eurobus<\/span>, <span class='LTsuggest'>Eurojet<\/span>, <span class='LTsuggest'>Eurojets<\/span>, <span class='LTsuggest'>Euromast<\/span>, <span class='LTsuggest'>Europost<\/span><\/p>\n<p>Überprüfen Sie, ob diese Wörter unveränderlich sind (Person, Ort, Akronym usw.):<br\/>Europol<\/p>\n"",""explainPreHtml"":""<p  class='LT0'><b>Eurojust<\/b> : Möglicher Tippfehler gefunden.<br\/>→ <span class='LTsuggest'>Euro just<\/span>, <span class='LTsuggest'>Eurobus<\/span>, <span class='LTsuggest'>Eurojet<\/span>, <span class='LTsuggest'>Eurojets<\/span>, <span class='LTsuggest'>Euromast<\/span>, <span class='LTsuggest'>Europost<\/span><\/p>\n"",""correctedHtml"":""Zweitens: <b title='der'>Der<\/b> Ausbau einer europaweiten Bekämpfung der organisierten Kriminalität, unter anderem durch Europol und <i class='LT2'>Eurojust<\/i>."",""model"":""UNK"",""editXml"":""Zweitens: <REP TOK='Der'>der<\/REP> Ausbau einer europaweiten Bekämpfung der organisierten Kriminalität, unter anderem durch Europol und <UNK RID='LT2'>Eurojust<\/UNK>."",""corrected"":""Zweitens: Der Ausbau einer europaweiten Bekämpfung der organisierten Kriminalität, unter anderem durch Europol und Eurojust."",""editOps"":[{""LTID"":"""",""beg"":10,""kind"":""REP"",""alt"":""Der"",""text"":""der""},{""LTID"":""LT2"",""beg"":115,""kind"":""UNK"",""alt"":"""",""text"":""Eurojust""}]}"
173,"Dadurch können möglicherweise Skandale, wie die nicht eingehaltene Zusage der Mitgliedstaaten, Polizeikräfte in den Kosovo zu entsenden, verhindert werden.","Dadurch können möglicherweise Skandale, wie die nicht eingehalten Zusage der Mitgliedstaaten, Polizeikräfte in den Kosovo zu entsenden, verhindert werden.","{""explainHtml"":""<p>Überprüfen Sie, ob diese Wörter unveränderlich sind (Person, Ort, Akronym usw.):<br\/>Kosovo<\/p>\n"",""explainPreHtml"":"""",""correctedHtml"":""Dadurch können möglicherweise Skandale, wie die nicht <b title='eingehaltene'>eingehalten<\/b> Zusage der Mitgliedstaaten, Polizeikräfte in den Kosovo zu entsenden, verhindert werden."",""model"":""UNK"",""editXml"":""Dadurch können möglicherweise Skandale, wie die nicht <REP TOK='eingehalten'>eingehaltene<\/REP> Zusage der Mitgliedstaaten, Polizeikräfte in den Kosovo zu entsenden, verhindert werden."",""corrected"":""Dadurch können möglicherweise Skandale, wie die nicht eingehalten Zusage der Mitgliedstaaten, Polizeikräfte in den Kosovo zu entsenden, verhindert werden."",""editOps"":[{""LTID"":"""",""beg"":54,""kind"":""REP"",""alt"":""eingehalten"",""text"":""eingehaltene""}]}"
174,"Herr Präsident, zu 1999 kann ich nur kurz folgendes sagen: Nach der Kälte aus Finnland ist die Sonne aus Portugal herzlich willkommen.","Herr Präsident, zu 1999 kann ich nur kurz Folgendes sagen: Nach der Kälte aus Finnland ist die Sonne aus Portugal herzlich willkommen.","{""explainHtml"":""<p>Überprüfen Sie, ob diese Wörter unveränderlich sind (Person, Ort, Akronym usw.):<br\/>Finnland, Portugal<\/p>\n"",""explainPreHtml"":"""",""correctedHtml"":""Herr Präsident, zu 1999 kann ich nur kurz <b title='folgendes'>Folgendes<\/b> sagen: Nach der Kälte aus Finnland ist die Sonne aus Portugal herzlich willkommen."",""model"":""UNK"",""editXml"":""Herr Präsident, zu 1999 kann ich nur kurz <REP TOK='Folgendes'>folgendes<\/REP> sagen: Nach der Kälte aus Finnland ist die Sonne aus Portugal herzlich willkommen."",""corrected"":""Herr Präsident, zu 1999 kann ich nur kurz Folgendes sagen: Nach der Kälte aus Finnland ist die Sonne aus Portugal herzlich willkommen."",""editOps"":[{""LTID"":"""",""beg"":42,""kind"":""REP"",""alt"":""Folgendes"",""text"":""folgendes""}]}"
175,"Im Jahr 1999 wurden sieben Menschen ermordet, dazu kommen noch die 29 Toten und 300 Verletzten des Bombenattentats von Omagh.","Im Jahr 1999 wurden sieben Menschen ermordet, dazu kommen noch die 29 Toten und 300 Verletzten des Bombenattentats von Omaha.","{""explainHtml"":""<p  class='LT2'><b>Omagh<\/b> : Möglicher Tippfehler gefunden.<br\/>→ <span class='LTsuggest'>Mag<\/span>, <span class='LTsuggest'>Omaha<\/span>, <span class='LTsuggest'>Mach<\/span>, <span class='LTsuggest'>Oman<\/span>, <span class='LTsuggest'>Ohmsche<\/span>, <span class='LTsuggest'>Omsk<\/span>, <span class='LTsuggest'>Osaka<\/span>, <span class='LTsuggest'>Omega<\/span>, <span class='LTsuggest'>Omans<\/span>, <span class='LTsuggest'>Image<\/span><\/p>\n<p>Überprüfen Sie, ob diese Wörter unveränderlich sind (Person, Ort, Akronym usw.):<br\/>Jahr, 1999<\/p>\n"",""explainPreHtml"":""<p  class='LT0'><b>Omagh<\/b> : Möglicher Tippfehler gefunden.<br\/>→ <span class='LTsuggest'>Mag<\/span>, <span class='LTsuggest'>Omaha<\/span>, <span class='LTsuggest'>Mach<\/span>, <span class='LTsuggest'>Oman<\/span>, <span class='LTsuggest'>Ohmsche<\/span>, <span class='LTsuggest'>Omsk<\/span>, <span class='LTsuggest'>Osaka<\/span>, <span class='LTsuggest'>Omega<\/span>, <span class='LTsuggest'>Omans<\/span>, <span class='LTsuggest'>Image<\/span><\/p>\n"",""correctedHtml"":""Im Jahr 1999 wurden sieben Menschen ermordet, dazu kommen noch die 29 Toten und 300 Verletzten des Bombenattentats von <b title='Omagh'><i class='LT2'>Omaha<\/i><\/b>."",""model"":""UNK"",""editXml"":""Im Jahr 1999 wurden sieben Menschen ermordet, dazu kommen noch die 29 Toten und 300 Verletzten des Bombenattentats von <REP TOK='Omaha'><UNK RID='LT2'>Omagh<\/UNK><\/REP>."",""corrected"":""Im Jahr 1999 wurden sieben Menschen ermordet, dazu kommen noch die 29 Toten und 300 Verletzten des Bombenattentats von Omaha."",""editOps"":[{""LTID"":""LT2"",""beg"":119,""kind"":""UNK"",""alt"":"""",""text"":""Omagh""},{""LTID"":"""",""beg"":119,""kind"":""REP"",""alt"":""Omaha"",""text"":""Omagh""}]}"
